Indicator,Reporting Economy,Partner Economy,Product/Sector Code,Product/Sector,Period,Unit,Year,Value
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2014,3734.390826
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2016,3855.406223
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2017,4331.530302
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2013,3495.653857
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2012,3485.527852
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2002,3619.76168
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2003,3702.76841
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2007,5639.054472
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2008,5396.720822
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2006,5646.322373
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2005,5446.692354
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2004,4788.689231
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2010,4915.792871
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2009,4290.787404
Export,Italy,World,MAMTOTTL,Telecommunications equipment,Annual,Million US dollar,2011,4840.059095
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2014,56361.33165
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2015,52752.73162
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2016,55360.79432
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2017,60529.66292
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2004,41748.34596
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2003,33465.96345
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2002,29145.75562
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2007,59997.53562
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2008,63814.06488
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2006,47508.22791
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2005,43042.28723
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2010,48760.89563
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2009,45080.434
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2011,54502.23966
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2012,50043.65133
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2013,52705.48238
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2019,55340.73584
Export,Italy,World,MAMTTE,Transport equipment,Annual,Million US dollar,2018,64010.92739
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2002,12130.50864
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2003,13809.01207
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2004,15309.44794
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2009,11803.69548
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2008,16119.95638
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2005,14833.9067
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2007,16619.08799
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2006,15391.95813
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2014,13939.90287
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2013,13469.58356
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2012,13167.13576
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2017,12082.04689
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2016,11693.69763
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2015,11745.75672
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2011,14725.80568
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2010,12965.6324
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2018,12801.99253
Export,Italy,World,MATE,Textiles,Annual,Million US dollar,2019,11682.25209
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2010,31384.38752
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2008,37754.98541
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2009,22365.26176
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2006,23894.02382
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2007,30401.0376
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2011,38729.27992
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2012,40950.187
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2017,28401.01027
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2018,32616.09488
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2019,30052.72289
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2015,25401.75232
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2016,22102.20484
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2014,32729.40699
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2013,35734.04451
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2002,7920.996056
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2003,10416.35745
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2004,13547.8092
Export,Italy,World,MI,Fuels and mining products,Annual,Million US dollar,2005,18703.22209
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2009,15380.77158
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2011,26850.91325
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2010,21755.41412
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2002,4553.691825
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2003,6539.568138
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2006,15323.96831
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2005,13154.67137
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2004,8472.882689
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2007,19806.13188
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2008,27144.62035
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2015,15667.10841
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2016,12680.02381
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2014,21082.31306
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2013,24941.44311
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2012,30015.43883
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2018,20418.7589
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2019,17805.92848
Export,Italy,World,MIFU,Fuels,Annual,Million US dollar,2017,17158.4858
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2016,10515.77122
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2015,10334.10902
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2017,11031.71399
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2018,12004.88663
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2019,11610.68126
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2010,10166.43483
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2009,7904.020564
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2007,7565.426915
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2008,8351.360963
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2003,4816.866713
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2002,4472.131045
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2006,6481.751596
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2004,5468.447768
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2005,6007.188906
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2014,10602.90014
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2013,10797.93493
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2011,10954.5476
Export,Japan,World,AG,Agricultural products,Annual,Million US dollar,2012,10894.70242
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2011,4644.148016
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2013,4617.688163
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2014,4717.440085
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2015,5085.638535
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2016,5752.419756
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2017,5948.18424
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2018,6964.151346
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2019,7172.381937
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2012,4592.302617
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2002,2214.234742
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2003,2376.066961
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2008,3980.334394
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2005,2949.071297
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2004,2686.102553
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2009,4009.580827
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2010,4754.526085
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2006,3147.129648
Export,Japan,World,AGFO,Food,Annual,Million US dollar,2007,3623.230627
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2019,611063.4008
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2014,604576.9864
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2013,626267.9915
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2015,545163.0233
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2016,563225.7987
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2018,641105.5994
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2017,604380.2785
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2005,546421.1006
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2004,524277.3519
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2007,640872.8935
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2006,586520.7315
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2011,725206.6864
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2010,680218.4605
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2009,507991.603
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2008,693235.4455
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2012,709744.8817
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2003,438837.2055
Export,Japan,World,MA,Manufactures,Annual,Million US dollar,2002,387492.1312
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2014,72120.45118
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2013,75822.74056
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2015,62846.72506
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2016,64316.85636
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2017,71440.04183
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2018,79063.38832
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2019,78604.07932
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2003,38955.98353
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2002,33252.98742
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2005,52644.49972
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2004,48010.16885
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2009,61415.53998
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2008,69136.56571
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2006,57849.9409
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2007,65191.25427
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2011,84507.04714
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2010,78418.76638
Export,Japan,World,MACH,Chemicals,Annual,Million US dollar,2012,78939.86346
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2002,2811.959323
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2004,3540.028788
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2003,3188.97431
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2005,3327.425859
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2006,3192.606374
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2008,3662.661073
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2007,3186.59175
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2009,4120.534572
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2010,4323.88218
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2013,3683.276294
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2014,3330.45659
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2012,4011.546244
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2011,4506.723917
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2015,3819.143422
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2019,6688.387967
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2016,4510.71423
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2018,5845.342335
Export,Japan,World,MACHPH,Pharmaceuticals,Annual,Million US dollar,2017,4954.945183
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2009,483.720743
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2008,591.035677
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2006,485.240932
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2007,522.746678
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2004,611.409131
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2003,511.353725
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2005,495.075346
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2002,470.668793
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2012,557.200671
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2011,595.164088
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2010,531.451166
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2014,501.617788
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2013,487.044006
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2015,497.914785
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2016,601.663533
Export,Japan,World,MACL,Clothing,Annual,Million US dollar,2018,648.004913
